"","SubNum","TrialNum","SatNum","FirstOrSecondPart","Accuracy","WhichPart","IsUnique","Confidence","NumberOfTimesCued","IsNovel","SessionNum","CueStyle","TestType","Cued"
"5093",26,9,11,1,1,3,0,5,0,0,2,"uncued","shared",-1
"5094",26,9,11,2,0,5,0,5,0,0,2,"uncued","shared",-1
"5095",26,10,10,1,0,2,0,3,0,0,2,"interleaved","shared",1
"5096",26,10,10,2,0,1,0,2,0,0,2,"interleaved","shared",1
"5097",26,11,2,1,1,4,0,4,10,0,2,"blocked","shared",1
"5098",26,11,2,2,1,2,0,5,10,0,2,"blocked","shared",1
"5099",26,12,12,1,0,2,0,5,0,0,2,"uncued","shared",-1
"5100",26,12,12,2,1,5,1,5,0,0,2,"uncued","unique",-1
"5101",26,13,21,1,0,5,0,3,0,1,2,"uncued","novel",-1
"5102",26,13,21,2,NA,0,0,NA,0,1,2,"uncued","novel",-1
"5103",26,14,7,1,1,2,0,5,10,0,2,"interleaved","shared",1
"5104",26,14,7,2,0,5,1,4,10,0,2,"interleaved","unique",1
"5105",26,15,2,1,0,1,0,4,10,0,2,"blocked","shared",1
"5106",26,15,2,2,0,5,1,4,10,0,2,"blocked","unique",1
"5107",26,16,6,1,0,5,0,3,10,0,2,"interleaved","shared",1
"5108",26,16,6,2,1,3,0,5,10,0,2,"interleaved","shared",1
"5109",26,17,1,1,0,4,0,4,10,0,2,"blocked","shared",1
"5110",26,17,1,2,1,1,0,4,10,0,2,"blocked","shared",1
"5111",26,18,14,1,0,4,0,5,0,0,2,"uncued","shared",-1
"5112",26,18,14,2,1,1,1,5,0,0,2,"uncued","unique",-1
"5113",26,19,8,1,0,1,0,2,9,0,2,"interleaved","shared",1
"5114",26,19,8,2,0,5,0,3,9,0,2,"interleaved","shared",1
"5115",26,20,9,1,0,4,0,4,9,0,2,"interleaved","shared",1
"5116",26,20,9,2,0,1,1,5,9,0,2,"interleaved","unique",1
"5117",26,21,6,1,0,2,0,3,10,0,2,"interleaved","shared",1
"5118",26,21,6,2,0,1,0,2,10,0,2,"interleaved","shared",1
"5119",26,22,15,1,1,4,1,5,0,0,2,"uncued","unique",-1
"5120",26,22,15,2,0,2,0,5,0,0,2,"uncued","shared",-1
"5121",26,23,10,1,1,3,0,5,0,0,2,"interleaved","shared",1
"5122",26,23,10,2,0,4,1,3,0,0,2,"interleaved","unique",1
"5123",26,24,4,1,1,2,0,5,8,0,2,"blocked","shared",1
"5124",26,24,4,2,0,1,1,3,8,0,2,"blocked","unique",1
"5125",26,25,13,1,0,4,0,5,0,0,2,"uncued","shared",-1
"5126",26,25,13,2,1,2,1,5,0,0,2,"uncued","unique",-1
"5127",26,26,27,1,1,2,0,2,0,1,2,"interleaved","novel",1
"5128",26,26,27,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"5129",26,27,8,1,1,3,0,5,9,0,2,"interleaved","shared",1
"5130",26,27,8,2,1,2,1,5,9,0,2,"interleaved","unique",1
"5131",26,28,5,1,1,4,1,5,0,0,2,"blocked","unique",1
"5132",26,28,5,2,1,3,0,2,0,0,2,"blocked","shared",1
"5133",26,29,20,1,1,1,0,3,0,1,2,"uncued","novel",-1
"5134",26,29,20,2,NA,0,0,NA,0,1,2,"uncued","novel",-1
"5135",26,30,3,1,0,2,1,3,10,0,2,"blocked","unique",1
"5136",26,30,3,2,1,3,0,2,10,0,2,"blocked","shared",1
"5137",26,31,24,1,0,3,0,5,0,1,2,"interleaved","novel",1
"5138",26,31,24,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"5139",26,32,5,1,0,5,0,3,0,0,2,"blocked","shared",1
"5140",26,32,5,2,1,4,1,5,0,0,2,"blocked","unique",1
"5141",26,33,18,1,1,5,0,4,0,1,2,"blocked","novel",1
"5142",26,33,18,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"5143",26,34,15,1,1,1,0,5,0,0,2,"uncued","shared",-1
"5144",26,34,15,2,1,4,1,4,0,0,2,"uncued","unique",-1
"5145",26,35,9,1,0,2,0,4,9,0,2,"interleaved","shared",1
"5146",26,35,9,2,0,3,0,2,9,0,2,"interleaved","shared",1
"5147",26,36,13,1,1,1,0,5,0,0,2,"uncued","shared",-1
"5148",26,36,13,2,0,5,0,2,0,0,2,"uncued","shared",-1
"5149",26,37,5,1,0,1,0,3,0,0,2,"blocked","shared",1
"5150",26,37,5,2,1,2,0,5,0,0,2,"blocked","shared",1
"5151",26,38,15,1,1,5,0,5,0,0,2,"uncued","shared",-1
"5152",26,38,15,2,1,3,0,5,0,0,2,"uncued","shared",-1
"5153",26,39,14,1,1,1,1,5,0,0,2,"uncued","unique",-1
"5154",26,39,14,2,1,3,0,5,0,0,2,"uncued","shared",-1
"5155",26,40,10,1,0,4,1,5,0,0,2,"interleaved","unique",1
"5156",26,40,10,2,0,5,0,5,0,0,2,"interleaved","shared",1
"5157",26,41,23,1,0,5,0,2,0,1,2,"uncued","novel",-1
"5158",26,41,23,2,NA,0,0,NA,0,1,2,"uncued","novel",-1
"5159",26,42,11,1,0,4,0,5,0,0,2,"uncued","shared",-1
"5160",26,42,11,2,0,2,0,5,0,0,2,"uncued","shared",-1
"5161",26,43,12,1,0,5,1,5,0,0,2,"uncued","unique",-1
"5162",26,43,12,2,1,1,0,5,0,0,2,"uncued","shared",-1
"5163",26,44,25,1,0,4,0,4,0,1,2,"interleaved","novel",1
"5164",26,44,25,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"5165",26,45,3,1,0,1,0,3,10,0,2,"blocked","shared",1
"5166",26,45,3,2,1,2,1,5,10,0,2,"blocked","unique",1
"5167",26,46,19,1,1,2,0,5,0,1,2,"blocked","novel",1
"5168",26,46,19,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"5169",26,47,7,1,1,4,0,3,10,0,2,"interleaved","shared",1
"5170",26,47,7,2,1,3,0,5,10,0,2,"interleaved","shared",1
"5171",26,48,4,1,0,1,1,4,8,0,2,"blocked","unique",1
"5172",26,48,4,2,0,4,0,4,8,0,2,"blocked","shared",1
"5173",26,49,17,1,0,4,0,3,0,1,2,"blocked","novel",1
"5174",26,49,17,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"5175",26,50,8,1,1,2,1,5,9,0,2,"interleaved","unique",1
"5176",26,50,8,2,0,4,0,4,9,0,2,"interleaved","shared",1
"5177",26,51,1,1,1,3,0,3,10,0,2,"blocked","shared",1
"5178",26,51,1,2,1,2,0,5,10,0,2,"blocked","shared",1
"5179",26,52,2,1,0,5,1,3,10,0,2,"blocked","unique",1
"5180",26,52,2,2,0,3,0,1,10,0,2,"blocked","shared",1
"5181",26,53,3,1,1,4,0,3,10,0,2,"blocked","shared",1
"5182",26,53,3,2,0,5,0,3,10,0,2,"blocked","shared",1
"5183",26,54,16,1,1,2,0,3,0,1,2,"blocked","novel",1
"5184",26,54,16,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"5185",27,1,15,1,1,2,1,5,0,0,1,"uncued","unique",-1
"5186",27,1,15,2,0,4,0,1,0,0,1,"uncued","shared",-1
"5187",27,2,14,1,1,5,0,2,0,0,1,"uncued","shared",-1
"5188",27,2,14,2,1,2,0,2,0,0,1,"uncued","shared",-1
"5189",27,3,6,1,0,5,0,1,10,0,1,"interleaved","shared",1
"5190",27,3,6,2,0,4,0,4,10,0,1,"interleaved","shared",1
"5191",27,4,5,1,1,2,1,5,0,0,1,"blocked","unique",1
"5192",27,4,5,2,1,5,0,2,0,0,1,"blocked","shared",1
"5193",27,5,13,1,1,1,1,3,0,0,1,"uncued","unique",-1
"5194",27,5,13,2,0,5,0,1,0,0,1,"uncued","shared",-1
"5195",27,6,10,1,0,1,0,3,0,0,1,"interleaved","shared",1
"5196",27,6,10,2,1,5,0,2,0,0,1,"interleaved","shared",1
"5197",27,7,23,1,1,4,0,2,0,1,1,"blocked","novel",1
"5198",27,7,23,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"5199",27,8,16,1,0,4,0,2,0,1,1,"interleaved","novel",1
"5200",27,8,16,2,NA,0,0,NA,0,1,1,"interleaved","novel",1
"5201",27,9,3,1,0,1,1,2,10,0,1,"blocked","unique",1
"5202",27,9,3,2,0,4,0,2,10,0,1,"blocked","shared",1
"5203",27,10,6,1,0,2,0,2,10,0,1,"interleaved","shared",1
"5204",27,10,6,2,0,3,0,4,10,0,1,"interleaved","shared",1
"5205",27,11,13,1,0,4,0,2,0,0,1,"uncued","shared",-1
"5206",27,11,13,2,1,1,1,3,0,0,1,"uncued","unique",-1
"5207",27,12,12,1,0,4,0,2,0,0,1,"uncued","shared",-1
"5208",27,12,12,2,0,1,0,2,0,0,1,"uncued","shared",-1
"5209",27,13,3,1,0,2,0,2,10,0,1,"blocked","shared",1
"5210",27,13,3,2,0,1,1,3,10,0,1,"blocked","unique",1
"5211",27,14,7,1,0,3,1,1,10,0,1,"interleaved","unique",1
"5212",27,14,7,2,0,2,0,1,10,0,1,"interleaved","shared",1
"5213",27,15,4,1,0,2,0,2,10,0,1,"blocked","shared",1
"5214",27,15,4,2,1,1,0,1,10,0,1,"blocked","shared",1
"5215",27,16,11,1,0,5,0,2,0,0,1,"uncued","shared",-1
"5216",27,16,11,2,0,1,0,2,0,0,1,"uncued","shared",-1
"5217",27,17,24,1,0,1,0,1,0,1,1,"uncued","novel",-1
"5218",27,17,24,2,NA,0,0,NA,0,1,1,"uncued","novel",-1
"5219",27,18,14,1,1,1,0,1,0,0,1,"uncued","shared",-1
"5220",27,18,14,2,1,4,1,1,0,0,1,"uncued","unique",-1
"5221",27,19,22,1,0,1,0,1,0,1,1,"blocked","novel",1
"5222",27,19,22,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"5223",27,20,14,1,1,4,1,1,0,0,1,"uncued","unique",-1
"5224",27,20,14,2,0,3,0,1,0,0,1,"uncued","shared",-1
"5225",27,21,12,1,1,2,0,2,0,0,1,"uncued","shared",-1
"5226",27,21,12,2,1,3,1,1,0,0,1,"uncued","unique",-1
"5227",27,22,2,1,0,4,0,1,10,0,1,"blocked","shared",1
"5228",27,22,2,2,0,1,0,1,10,0,1,"blocked","shared",1
"5229",27,23,17,1,0,3,0,1,0,1,1,"interleaved","novel",1
"5230",27,23,17,2,NA,0,0,NA,0,1,1,"interleaved","novel",1
"5231",27,24,8,1,0,3,0,1,10,0,1,"interleaved","shared",1
"5232",27,24,8,2,0,2,0,1,10,0,1,"interleaved","shared",1
"5233",27,25,1,1,1,3,0,2,10,0,1,"blocked","shared",1
"5234",27,25,1,2,0,2,0,2,10,0,1,"blocked","shared",1
"5235",27,26,25,1,1,5,0,2,0,1,1,"uncued","novel",-1
"5236",27,26,25,2,NA,0,0,NA,0,1,1,"uncued","novel",-1
"5237",27,27,5,1,0,1,0,1,0,0,1,"blocked","shared",1
"5238",27,27,5,2,1,2,1,1,0,0,1,"blocked","unique",1
"5239",27,28,10,1,0,3,0,2,0,0,1,"interleaved","shared",1
"5240",27,28,10,2,1,2,1,2,0,0,1,"interleaved","unique",1
"5241",27,29,4,1,0,5,0,2,10,0,1,"blocked","shared",1
"5242",27,29,4,2,0,4,1,1,10,0,1,"blocked","unique",1
"5243",27,30,2,1,0,2,0,1,10,0,1,"blocked","shared",1
"5244",27,30,2,2,0,3,1,1,10,0,1,"blocked","unique",1
"5245",27,31,9,1,0,4,1,1,10,0,1,"interleaved","unique",1
"5246",27,31,9,2,0,1,0,1,10,0,1,"interleaved","shared",1
"5247",27,32,2,1,0,3,1,1,10,0,1,"blocked","unique",1
"5248",27,32,2,2,0,5,0,1,10,0,1,"blocked","shared",1
"5249",27,33,20,1,0,1,0,1,0,1,1,"blocked","novel",1
"5250",27,33,20,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"5251",27,34,19,1,0,3,0,1,0,1,1,"interleaved","novel",1
"5252",27,34,19,2,NA,0,0,NA,0,1,1,"interleaved","novel",1
"5253",27,35,1,1,0,1,0,1,10,0,1,"blocked","shared",1
"5254",27,35,1,2,1,4,0,2,10,0,1,"blocked","shared",1
"5255",27,36,7,1,0,1,0,1,10,0,1,"interleaved","shared",1
"5256",27,36,7,2,0,3,1,1,10,0,1,"interleaved","unique",1
"5257",27,37,8,1,0,4,0,1,10,0,1,"interleaved","shared",1
"5258",27,37,8,2,1,1,1,1,10,0,1,"interleaved","unique",1
"5259",27,38,15,1,0,1,0,1,0,0,1,"uncued","shared",-1
"5260",27,38,15,2,1,2,1,2,0,0,1,"uncued","unique",-1
"5261",27,39,26,1,0,2,0,3,0,1,1,"uncued","novel",-1
"5262",27,39,26,2,NA,0,0,NA,0,1,1,"uncued","novel",-1
"5263",27,40,4,1,0,4,1,1,10,0,1,"blocked","unique",1
"5264",27,40,4,2,0,3,0,1,10,0,1,"blocked","shared",1
"5265",27,41,15,1,1,5,0,1,0,0,1,"uncued","shared",-1
"5266",27,41,15,2,1,3,0,1,0,0,1,"uncued","shared",-1
"5267",27,42,9,1,0,5,0,1,10,0,1,"interleaved","shared",1
"5268",27,42,9,2,1,4,1,1,10,0,1,"interleaved","unique",1
"5269",27,43,12,1,0,3,1,1,0,0,1,"uncued","unique",-1
"5270",27,43,12,2,0,5,0,1,0,0,1,"uncued","shared",-1
"5271",27,44,13,1,1,3,0,1,0,0,1,"uncued","shared",-1
"5272",27,44,13,2,0,2,0,1,0,0,1,"uncued","shared",-1
"5273",27,45,11,1,1,4,0,1,0,0,1,"uncued","shared",-1
"5274",27,45,11,2,0,2,0,1,0,0,1,"uncued","shared",-1
"5275",27,46,21,1,0,2,0,1,0,1,1,"blocked","novel",1
"5276",27,46,21,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"5277",27,47,18,1,0,5,0,1,0,1,1,"interleaved","novel",1
"5278",27,47,18,2,NA,0,0,NA,0,1,1,"interleaved","novel",1
"5279",27,48,27,1,0,3,0,1,0,1,1,"uncued","novel",-1
"5280",27,48,27,2,NA,0,0,NA,0,1,1,"uncued","novel",-1
"5281",27,49,3,1,0,3,0,2,10,0,1,"blocked","shared",1
"5282",27,49,3,2,1,5,0,1,10,0,1,"blocked","shared",1
"5283",27,50,8,1,1,1,1,2,10,0,1,"interleaved","unique",1
"5284",27,50,8,2,1,5,0,2,10,0,1,"interleaved","shared",1
"5285",27,51,7,1,0,5,0,1,10,0,1,"interleaved","shared",1
"5286",27,51,7,2,0,4,0,1,10,0,1,"interleaved","shared",1
"5287",27,52,5,1,0,4,0,1,0,0,1,"blocked","shared",1
"5288",27,52,5,2,0,3,0,1,0,0,1,"blocked","shared",1
"5289",27,53,10,1,1,2,1,1,0,0,1,"interleaved","unique",1
"5290",27,53,10,2,0,4,0,1,0,0,1,"interleaved","shared",1
"5291",27,54,9,1,0,3,0,1,10,0,1,"interleaved","shared",1
"5292",27,54,9,2,1,2,0,1,10,0,1,"interleaved","shared",1
"5293",27,1,5,1,1,2,1,5,0,0,2,"blocked","unique",1
"5294",27,1,5,2,0,4,0,1,0,0,2,"blocked","shared",1
"5295",27,2,14,1,1,5,0,1,0,0,2,"uncued","shared",-1
"5296",27,2,14,2,1,3,0,2,0,0,2,"uncued","shared",-1
"5297",27,3,2,1,1,2,0,2,10,0,2,"blocked","shared",1
"5298",27,3,2,2,0,4,0,1,10,0,2,"blocked","shared",1
"5299",27,4,11,1,0,4,0,1,0,0,2,"uncued","shared",-1
"5300",27,4,11,2,1,1,0,1,0,0,2,"uncued","shared",-1
"5301",27,5,4,1,0,2,0,2,10,0,2,"blocked","shared",1
"5302",27,5,4,2,0,1,0,1,10,0,2,"blocked","shared",1
"5303",27,6,8,1,1,5,0,2,10,0,2,"interleaved","shared",1
"5304",27,6,8,2,0,4,0,1,10,0,2,"interleaved","shared",1
"5305",27,7,20,1,0,2,0,2,0,1,2,"blocked","novel",1
"5306",27,7,20,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"5307",27,8,8,1,1,3,0,1,10,0,2,"interleaved","shared",1
"5308",27,8,8,2,1,1,1,3,10,0,2,"interleaved","unique",1
"5309",27,9,9,1,1,4,1,2,10,0,2,"interleaved","unique",1
"5310",27,9,9,2,0,3,0,2,10,0,2,"interleaved","shared",1
"5311",27,10,10,1,0,5,0,2,0,0,2,"interleaved","shared",1
"5312",27,10,10,2,0,3,0,2,0,0,2,"interleaved","shared",1
"5313",27,11,13,1,1,1,1,2,0,0,2,"uncued","unique",-1
"5314",27,11,13,2,0,2,0,3,0,0,2,"uncued","shared",-1
"5315",27,12,10,1,1,1,0,2,0,0,2,"interleaved","shared",1
"5316",27,12,10,2,1,2,1,1,0,0,2,"interleaved","unique",1
"5317",27,13,19,1,0,5,0,2,0,1,2,"interleaved","novel",1
"5318",27,13,19,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"5319",27,14,15,1,1,2,1,3,0,0,2,"uncued","unique",-1
"5320",27,14,15,2,0,1,0,2,0,0,2,"uncued","shared",-1
"5321",27,15,27,1,0,4,0,2,0,1,2,"uncued","novel",-1
"5322",27,15,27,2,NA,0,0,NA,0,1,2,"uncued","novel",-1
"5323",27,16,26,1,0,5,0,2,0,1,2,"uncued","novel",-1
"5324",27,16,26,2,NA,0,0,NA,0,1,2,"uncued","novel",-1
"5325",27,17,23,1,0,4,0,2,0,1,2,"blocked","novel",1
"5326",27,17,23,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"5327",27,18,12,1,1,1,0,2,0,0,2,"uncued","shared",-1
"5328",27,18,12,2,0,2,0,2,0,0,2,"uncued","shared",-1
"5329",27,19,17,1,0,5,0,2,0,1,2,"interleaved","novel",1
"5330",27,19,17,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"5331",27,20,9,1,0,5,0,2,10,0,2,"interleaved","shared",1
"5332",27,20,9,2,1,4,1,2,10,0,2,"interleaved","unique",1
"5333",27,21,14,1,0,1,0,2,0,0,2,"uncued","shared",-1
"5334",27,21,14,2,0,4,1,2,0,0,2,"uncued","unique",-1
"5335",27,22,10,1,1,2,1,2,0,0,2,"interleaved","unique",1
"5336",27,22,10,2,1,4,0,2,0,0,2,"interleaved","shared",1
"5337",27,23,9,1,1,1,0,2,10,0,2,"interleaved","shared",1
"5338",27,23,9,2,1,2,0,2,10,0,2,"interleaved","shared",1
"5339",27,24,4,1,0,5,0,2,10,0,2,"blocked","shared",1
"5340",27,24,4,2,0,4,1,2,10,0,2,"blocked","unique",1
"5341",27,25,16,1,0,4,0,2,0,1,2,"interleaved","novel",1
"5342",27,25,16,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"5343",27,26,15,1,1,3,0,1,0,0,2,"uncued","shared",-1
"5344",27,26,15,2,1,2,1,1,0,0,2,"uncued","unique",-1
"5345",27,27,7,1,0,3,1,1,10,0,2,"interleaved","unique",1
"5346",27,27,7,2,0,1,0,1,10,0,2,"interleaved","shared",1
"5347",27,28,11,1,1,3,0,1,0,0,2,"uncued","shared",-1
"5348",27,28,11,2,0,5,0,1,0,0,2,"uncued","shared",-1
"5349",27,29,22,1,0,5,0,1,0,1,2,"blocked","novel",1
"5350",27,29,22,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"5351",27,30,25,1,0,5,0,1,0,1,2,"uncued","novel",-1
"5352",27,30,25,2,NA,0,0,NA,0,1,2,"uncued","novel",-1
"5353",27,31,6,1,1,4,0,1,10,0,2,"interleaved","shared",1
"5354",27,31,6,2,1,5,0,1,10,0,2,"interleaved","shared",1
"5355",27,32,8,1,1,1,1,1,10,0,2,"interleaved","unique",1
"5356",27,32,8,2,0,2,0,3,10,0,2,"interleaved","shared",1
"5357",27,33,2,1,0,5,0,1,10,0,2,"blocked","shared",1
"5358",27,33,2,2,0,3,1,2,10,0,2,"blocked","unique",1
"5359",27,34,15,1,1,5,0,2,0,0,2,"uncued","shared",-1
"5360",27,34,15,2,0,4,0,2,0,0,2,"uncued","shared",-1
"5361",27,35,7,1,1,5,0,1,10,0,2,"interleaved","shared",1
"5362",27,35,7,2,0,3,1,1,10,0,2,"interleaved","unique",1
"5363",27,36,18,1,0,1,0,1,0,1,2,"interleaved","novel",1
"5364",27,36,18,2,NA,0,0,NA,0,1,2,"interleaved","novel",1
"5365",27,37,21,1,0,2,0,2,0,1,2,"blocked","novel",1
"5366",27,37,21,2,NA,0,0,NA,0,1,2,"blocked","novel",1
"5367",27,38,3,1,0,1,1,2,10,0,2,"blocked","unique",1
"5368",27,38,3,2,0,2,0,2,10,0,2,"blocked","shared",1
"5369",27,39,2,1,0,3,1,1,10,0,2,"blocked","unique",1
"5370",27,39,2,2,0,1,0,1,10,0,2,"blocked","shared",1
"5371",27,40,3,1,0,4,0,1,10,0,2,"blocked","shared",1
"5372",27,40,3,2,1,1,1,1,10,0,2,"blocked","unique",1
"5373",27,41,1,1,1,5,0,1,10,0,2,"blocked","shared",1
"5374",27,41,1,2,1,4,0,1,10,0,2,"blocked","shared",1
"5375",27,42,5,1,0,5,0,1,0,0,2,"blocked","shared",1
"5376",27,42,5,2,1,2,1,2,0,0,2,"blocked","unique",1
"5377",27,43,4,1,0,4,1,1,10,0,2,"blocked","unique",1
"5378",27,43,4,2,1,3,0,2,10,0,2,"blocked","shared",1
"5379",27,44,3,1,0,5,0,2,10,0,2,"blocked","shared",1
"5380",27,44,3,2,0,3,0,2,10,0,2,"blocked","shared",1
"5381",27,45,24,1,0,2,0,2,0,1,2,"uncued","novel",-1
"5382",27,45,24,2,NA,0,0,NA,0,1,2,"uncued","novel",-1
"5383",27,46,14,1,0,4,1,1,0,0,2,"uncued","unique",-1
"5384",27,46,14,2,0,2,0,2,0,0,2,"uncued","shared",-1
"5385",27,47,13,1,0,4,0,2,0,0,2,"uncued","shared",-1
"5386",27,47,13,2,1,1,1,2,0,0,2,"uncued","unique",-1
"5387",27,48,7,1,0,4,0,1,10,0,2,"interleaved","shared",1
"5388",27,48,7,2,0,2,0,1,10,0,2,"interleaved","shared",1
"5389",27,49,12,1,1,4,0,1,0,0,2,"uncued","shared",-1
"5390",27,49,12,2,0,3,1,1,0,0,2,"uncued","unique",-1
"5391",27,50,13,1,0,3,0,1,0,0,2,"uncued","shared",-1
"5392",27,50,13,2,0,5,0,1,0,0,2,"uncued","shared",-1
"5393",27,51,5,1,0,3,0,2,0,0,2,"blocked","shared",1
"5394",27,51,5,2,1,1,0,1,0,0,2,"blocked","shared",1
"5395",27,52,6,1,0,2,0,2,10,0,2,"interleaved","shared",1
"5396",27,52,6,2,1,1,0,1,10,0,2,"interleaved","shared",1
"5397",27,53,1,1,0,2,0,2,10,0,2,"blocked","shared",1
"5398",27,53,1,2,0,3,0,2,10,0,2,"blocked","shared",1
"5399",27,54,12,1,0,3,1,1,0,0,2,"uncued","unique",-1
"5400",27,54,12,2,1,5,0,2,0,0,2,"uncued","shared",-1
"5401",28,1,8,1,1,3,0,4,6,0,1,"interleaved","shared",1
"5402",28,1,8,2,0,4,0,3,6,0,1,"interleaved","shared",1
"5403",28,2,4,1,0,4,0,3,0,0,1,"blocked","shared",1
"5404",28,2,4,2,0,3,0,2,0,0,1,"blocked","shared",1
"5405",28,3,7,1,1,4,1,5,8,0,1,"interleaved","unique",1
"5406",28,3,7,2,1,1,0,3,8,0,1,"interleaved","shared",1
"5407",28,4,2,1,1,1,0,2,10,0,1,"blocked","shared",1
"5408",28,4,2,2,0,2,0,3,10,0,1,"blocked","shared",1
"5409",28,5,9,1,1,1,1,5,6,0,1,"interleaved","unique",1
"5410",28,5,9,2,0,3,0,2,6,0,1,"interleaved","shared",1
"5411",28,6,17,1,1,3,0,1,0,1,1,"blocked","novel",1
"5412",28,6,17,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"5413",28,7,7,1,0,5,0,4,8,0,1,"interleaved","shared",1
"5414",28,7,7,2,1,4,1,5,8,0,1,"interleaved","unique",1
"5415",28,8,5,1,1,2,1,5,0,0,1,"blocked","unique",1
"5416",28,8,5,2,0,3,0,3,0,0,1,"blocked","shared",1
"5417",28,9,1,1,1,3,0,2,10,0,1,"blocked","shared",1
"5418",28,9,1,2,1,4,0,5,10,0,1,"blocked","shared",1
"5419",28,10,6,1,0,3,0,1,7,0,1,"interleaved","shared",1
"5420",28,10,6,2,1,5,0,5,7,0,1,"interleaved","shared",1
"5421",28,11,11,1,1,2,0,3,0,0,1,"uncued","shared",-1
"5422",28,11,11,2,1,3,0,5,0,0,1,"uncued","shared",-1
"5423",28,12,1,1,1,5,0,3,10,0,1,"blocked","shared",1
"5424",28,12,1,2,1,2,0,5,10,0,1,"blocked","shared",1
"5425",28,13,25,1,0,3,0,2,0,1,1,"interleaved","novel",1
"5426",28,13,25,2,NA,0,0,NA,0,1,1,"interleaved","novel",1
"5427",28,14,15,1,1,2,1,5,0,0,1,"uncued","unique",-1
"5428",28,14,15,2,0,5,0,2,0,0,1,"uncued","shared",-1
"5429",28,15,10,1,1,3,0,2,0,0,1,"interleaved","shared",1
"5430",28,15,10,2,0,5,0,5,0,0,1,"interleaved","shared",1
"5431",28,16,15,1,1,4,0,2,0,0,1,"uncued","shared",-1
"5432",28,16,15,2,1,2,1,5,0,0,1,"uncued","unique",-1
"5433",28,17,22,1,0,3,0,1,0,1,1,"uncued","novel",-1
"5434",28,17,22,2,NA,0,0,NA,0,1,1,"uncued","novel",-1
"5435",28,18,12,1,1,1,0,5,0,0,1,"uncued","shared",-1
"5436",28,18,12,2,0,5,0,2,0,0,1,"uncued","shared",-1
"5437",28,19,6,1,1,1,0,4,7,0,1,"interleaved","shared",1
"5438",28,19,6,2,0,4,0,3,7,0,1,"interleaved","shared",1
"5439",28,20,2,1,0,5,0,2,10,0,1,"blocked","shared",1
"5440",28,20,2,2,1,4,1,5,10,0,1,"blocked","unique",1
"5441",28,21,19,1,1,1,0,3,0,1,1,"blocked","novel",1
"5442",28,21,19,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"5443",28,22,16,1,1,3,0,1,0,1,1,"blocked","novel",1
"5444",28,22,16,2,NA,0,0,NA,0,1,1,"blocked","novel",1
"5445",28,23,13,1,1,5,1,5,0,0,1,"uncued","unique",-1
"5446",28,23,13,2,1,4,0,5,0,0,1,"uncued","shared",-1
"5447",28,24,7,1,1,3,0,5,8,0,1,"interleaved","shared",1
"5448",28,24,7,2,0,2,0,2,8,0,1,"interleaved","shared",1
"5449",28,25,15,1,1,1,0,5,0,0,1,"uncued","shared",-1
"5450",28,25,15,2,1,3,0,2,0,0,1,"uncued","shared",-1
"5451",28,26,23,1,0,5,0,1,0,1,1,"uncued","novel",-1
"5452",28,26,23,2,NA,0,0,NA,0,1,1,"uncued","novel",-1
"5453",28,27,3,1,1,5,1,4,7,0,1,"blocked","unique",1
"5454",28,27,3,2,0,4,0,3,7,0,1,"blocked","shared",1
"5455",28,28,10,1,0,4,0,4,0,0,1,"interleaved","shared",1
"5456",28,28,10,2,0,2,1,2,0,0,1,"interleaved","unique",1
"5457",28,29,9,1,0,4,0,2,6,0,1,"interleaved","shared",1
"5458",28,29,9,2,1,1,1,5,6,0,1,"interleaved","unique",1
"5459",28,30,4,1,0,2,0,3,0,0,1,"blocked","shared",1
"5460",28,30,4,2,1,1,1,5,0,0,1,"blocked","unique",1
"5461",28,31,26,1,0,5,0,1,0,1,1,"interleaved","novel",1
"5462",28,31,26,2,NA,0,0,NA,0,1,1,"interleaved","novel",1
"5463",28,32,13,1,1,3,0,2,0,0,1,"uncued","shared",-1
"5464",28,32,13,2,1,5,1,5,0,0,1,"uncued","unique",-1
"5465",28,33,2,1,1,4,1,5,10,0,1,"blocked","unique",1
"5466",28,33,2,2,1,3,0,2,10,0,1,"blocked","shared",1
"5467",28,34,14,1,0,4,0,2,0,0,1,"uncued","shared",-1
"5468",28,34,14,2,0,2,0,2,0,0,1,"uncued","shared",-1
"5469",28,35,27,1,0,3,0,1,0,1,1,"interleaved","novel",1
